1.175761575802452228e+02 1.385123105814785731e+02 1.119521500508004408e+02 8.777247845404250251e-03 8.000030107550780661e-05 4.380209411897546812e-03 6.038123271628334683e-03 1.312964015116416944e-02 4.995485047096133446e-02 4.730265582034060556e-01 2.647465319929405425e-02 3.590475071077162128e-02 3.460752862389350482e-02 7.941451546016486951e-02 1.246821631686271560e-02 2.122460206894516332e+01 4.593088506240138313e-01 8.112359325635419838e-01 -4.305982102058244720e+00 3.360664789831410149e-01 2.361930971812301383e+00 3.489405218143564191e-01
1.185289027767292538e+02 1.379902837889158320e+02 1.127385888304857673e+02 6.872508439919139574e-03 6.401473958655992343e-05 3.386231864918112788e-03 4.598966949024088820e-03 1.014803480474871927e-02 4.079128178036139918e-02 3.887577296442311647e-01 2.135741986444964283e-02 2.842364036894845167e-02 2.872252701153879539e-02 6.406240960772555115e-02 1.031021457014072960e-02 2.222436020327529249e+01 4.970046945765722590e-01 7.991158211889608509e-01 -4.679015619867222142e+00 3.411115094971587380e-01 2.276565231960259172e+00 3.094328638061055736e-01
1.192903220033563940e+02 1.376447122058478385e+02 1.134871423297009301e+02 5.199285174073764622e-03 4.920884085217589919e-05 2.522068869355565540e-03 3.343771653106188645e-03 7.560103491236031328e-03 3.127414541916256896e-02 2.965784499896005899e-01 1.611823256900524193e-02 2.085482841622476186e-02 2.275113242231040223e-02 4.834622471387771403e-02 8.390938120529985861e-03 2.325144362844803680e+01 5.369319035847112120e-01 7.857962904041437824e-01 -5.063492644527681108e+00 3.272417921277953612e-01 2.151111418242915629e+00 2.693853354018729274e-01
1.198624867798086484e+02 1.374220437973000344e+02 1.141864228866685096e+02 3.946092883766138398e-03 3.722295904301700230e-05 1.876558127196072644e-03 2.425282886493161823e-03 5.631088964153753602e-03 2.255644199167021469e-02 2.085321872704526958e-01 1.135041444245370179e-02 1.412228506662382282e-02 1.739210652282661626e-02 3.404603838979073510e-02 6.903551712740627760e-03 2.418778632248750782e+01 5.726522474604944790e-01 7.732809652308683113e-01 -5.404794130810639530e+00 2.976864975250249623e-01 2.002670528615415169e+00 2.344633747273556779e-01
1.202669986470139776e+02 1.372439993402930440e+02 1.148200009557275507e+02 3.330000240037307366e-03 2.999999839421893072e-05 1.549999805580045634e-03 2.019999777506280899e-03 4.659999496951839661e-03 1.607999789871205135e-02 1.399999908390452408e-01 7.789999916113776561e-03 9.370000092618936682e-03 1.351000081648067244e-02 2.336999677423867716e-02 6.070000300592366844e-03 2.488600006298567280e+01 5.960400045345873865e-01 7.641120020466281026e-01 -5.634321939984183736e+00 2.576820058458682006e-01 1.854784996810105557e+00 2.117560049449732085e-01
1.028555648839827228e+02 1.415537125646413301e+02 9.375011831534922635e+01 4.218810316078962404e-03 5.777548939434252366e-05 1.848385135655176894e-03 2.124427320425656841e-03 5.491578628491267274e-03 2.186340606375208537e-02 2.465494137895535287e-01 1.048272880320714334e-02 1.418915369223272376e-02 1.701544337867199816e-02 3.142916496435396723e-02 9.128388187497855216e-03 2.161250983322942432e+01 6.115676439017746491e-01 7.618127419035249925e-01 -5.234051935392273869e+00 4.484756645619129012e-01 2.190118756179088244e+00 2.725750877160428853e-01
1.005342700347499516e+02 1.419671430597253448e+02 9.501179226102578923e+01 5.665145019993459916e-03 6.572676145278872164e-05 2.746615876827594900e-03 3.271205703726056714e-03 8.216407676118009026e-03 2.108184570031918642e-02 2.086949082665486843e-01 1.061719576814186550e-02 1.447886922334933567e-02 1.744625017888518093e-02 3.183941189422612172e-02 1.050773184175442243e-02 2.169517712997101100e+01 6.200416959223855606e-01 7.601879371920664541e-01 -5.348239636302746902e+00 3.479369831880882447e-01 2.007694055086783447e+00 2.607617220678247749e-01
9.861242982527123502e+01 1.420534364674191181e+02 9.621271434713261783e+01 7.157956361487558677e-03 7.443137709358448669e-05 3.653940464271122034e-03 4.467774227591381382e-03 1.096475724821632108e-02 2.176663700893099324e-02 1.887798894985611431e-01 1.146798271112547257e-02 1.580130068737125443e-02 1.864154055505456639e-02 3.439757996531536688e-02 1.191259723447354174e-02 2.164252494262763094e+01 6.195020679241791672e-01 7.612574992309940614e-01 -5.402592931628623418e+00 2.623873332539746750e-01 1.870481529681749189e+00 2.546910658361937752e-01
1.073319987870206234e+02 1.138399991701486016e+02 1.043150009476984366e+02 2.900000272494701950e-03 2.999999914151527987e-05 1.439999818864019527e-03 1.819999828885454727e-03 4.309999532764828035e-03 1.566999907576159534e-02 1.340000053303163907e-01 8.290000582085999686e-03 9.460000631730488760e-03 1.256000087368218908e-02 2.486999868575215031e-02 3.440000369256983846e-03 2.689199996814527083e+01 6.374199970182710118e-01 7.632620047070968194e-01 -6.167602903149304261e+00 1.837210306734519683e-01 2.064693030943092644e+00 1.637550111690841415e-01
9.780067819889239900e+01 1.314499247431171227e+02 9.112502028984320646e+01 5.111987107944405279e-03 5.912128725457602033e-05 2.641333544209691249e-03 3.018441751523328123e-03 7.914035733631408914e-03 2.501156154380993618e-02 2.512297698227146103e-01 1.261070391173305105e-02 1.532953258071884095e-02 1.873674370765017125e-02 3.781527851659628736e-02 1.020719029145270886e-02 2.146010153516772689e+01 5.901631971388339171e-01 7.800126145133208233e-01 -5.313855281834373834e+00 4.043169687695785663e-01 2.515475053405535455e+00 2.498609170814901081e-01
9.572999856504951310e+01 1.320679990268498329e+02 9.175400072024177689e+01 5.510000213551460510e-03 5.999999826212014874e-05 2.929999759076539444e-03 3.319999780988567781e-03 8.799999395410505743e-03 2.092999803152800070e-02 1.909999997593922472e-01 1.072999996258183417e-02 1.277000063602408766e-02 1.717000100744042052e-02 3.217999761133998049e-02 1.070000027960162255e-02 2.181199995554415594e+01 6.155509948804813725e-01 7.735870028270203091e-01 -5.498677915981542874e+00 3.277690346193965487e-01 2.322511020427361128e+00 2.315710074833171872e-01
1.009669620259654721e+02 1.271060231779096199e+02 8.965976232421132863e+01 6.310260251932767878e-03 6.736116893197316782e-05 3.358008607671837328e-03 4.035938813937324857e-03 1.006743345456159906e-02 3.669715001732752613e-02 3.670271232745042633e-01 1.922871343465173619e-02 2.342291343616084709e-02 2.409905192900435242e-02 5.765901153918666366e-02 1.094344476085931141e-02 2.070268311387306426e+01 5.231856490606699994e-01 7.961886708683421077e-01 -5.007202230774738361e+00 4.503099220757899035e-01 2.892881692496057422e+00 2.751202091409189476e-01
9.868418649209505134e+01 1.280956429142339914e+02 9.015820145691596110e+01 6.095093481523792406e-03 6.386913847213802019e-05 3.306950315779700039e-03 3.829337236598151593e-03 9.931207923231454016e-03 2.981647906960833982e-02 2.825560917524569948e-01 1.576032965550432791e-02 1.859775757985564215e-02 2.090283680348527934e-02 4.726085882746400291e-02 1.092049773680954690e-02 2.129205150737366381e+01 5.654904183685460772e-01 7.855451681423328836e-01 -5.269549935886650438e+00 3.786921781293008937e-01 2.667259041580180678e+00 2.496037439294283566e-01
9.668682137977793900e+01 1.288366734446650810e+02 9.059862053480226507e+01 5.991642493756646828e-03 6.167501435812220280e-05 3.295872155932122721e-03 3.722594202809817194e-03 9.911184583433903586e-03 2.456179016786040267e-02 2.172811408705161984e-01 1.309545766298876070e-02 1.496947978362362514e-02 1.859484728293611319e-02 3.927255412739516505e-02 1.099142508205148451e-02 2.172765228419722661e+01 5.975308847036230331e-01 7.778790862121172101e-01 -5.460349393999780254e+00 3.204352602432871677e-01 2.483474471129759387e+00 2.311427288158111604e-01
9.498202090578045897e+01 1.293279759990434172e+02 9.097960886805250880e+01 5.983212308274508257e-03 6.061842244752933156e-05 3.317548597038393141e-03 3.701617244853118178e-03 9.985901579631605018e-03 2.081526346767952063e-02 1.698581789700282507e-01 1.117710872810064385e-02 1.244332851892325856e-02 1.710404493858294628e-02 3.352312468361175191e-02 1.113770622413746102e-02 2.202333068857855736e+01 6.200465852548052714e-01 7.729444921610552077e-01 -5.585520010182780659e+00 2.748609834095117055e-01 2.339418900813125202e+00 2.191317298226271026e-01
9.357427824390549631e+01 1.295707834557949525e+02 9.130019198717506868e+01 6.050986693967150623e-03 6.051881893428946008e-05 3.363815946744458905e-03 3.750478449776596408e-03 1.013111557306439411e-02 1.843921937635499206e-02 1.387186039300301876e-01 9.938384459258049752e-03 1.090946236027066224e-02 1.634803260894479235e-02 2.981187565886142879e-02 1.133860520349944286e-02 2.219506869421995177e+01 6.338927196263747232e-01 7.704592787081330219e-01 -5.651828301042238323e+00 2.411643789457881826e-01 2.232553912062819723e+00 2.128809193226531560e-01
9.246546556369065684e+01 1.295686233215640755e+02 9.155981157291004990e+01 6.174057232839304417e-03 6.117641572491733920e-05 3.425560096353299708e-03 3.851443069943608598e-03 1.031975884534144794e-02 1.727738009105587308e-02 1.220862177192787029e-01 9.303051264283015293e-03 1.024387456593332801e-02 1.623372197701785508e-02 2.791010636414523183e-02 1.157117851107354774e-02 2.226086127950462057e+01 6.400313446707915910e-01 7.701079107811491520e-01 -5.666815631460485392e+00 2.184297954515611317e-01 2.159951401172930385e+00 2.116234246498767124e-01
9.165489332589650928e+01 1.293272242724488592e+02 9.175829999534451531e+01 6.329452046858982141e-03 6.237315738814661742e-05 3.492701165816582652e-03 3.984997575364076366e-03 1.052188956581957997e-02 1.715623233824027302e-02 1.179954605963679237e-01 9.186164004274867054e-03 1.030939872785150216e-02 1.665805317560655613e-02 2.756299457229238400e-02 1.181028282266482002e-02 2.224058161990079441e+01 6.395220087645996365e-01 7.715443633316347860e-01 -5.638720752032229555e+00 2.056484684589891254e-01 2.118336566308248070e+00 2.145232684329833051e-01
9.113938682151970738e+01 1.288544144935650024e+02 9.189585049310944953e+01 6.492164170407298436e-03 6.387372749293963132e-05 3.554176859717072309e-03 4.129878019940047898e-03 1.070463374381929594e-02 1.788647665061077890e-02 1.243108410050637880e-01 9.494724320180681840e-03 1.095676121506037985e-02 1.750876252260281235e-02 2.849155420694807900e-02 1.202858204428963046e-02 2.215583865869549030e+01 6.335117988647839260e-01 7.743952311999160454e-01 -5.576397630329962496e+00 2.017372301407995561e-01 2.104133545507786085e+00 2.206836542245758093e-01
9.091338126111820372e+01 1.281600016323355078e+02 9.197298194035582242e+01 6.635177636381036324e-03 6.542660491998416022e-05 3.597921946754324696e-03 4.263097182288565733e-03 1.083211888793480723e-02 1.926458549349505806e-02 1.387478003368590451e-01 1.012839077767664457e-02 1.202571404493928478e-02 1.866520221287070250e-02 3.039477429891416366e-02 1.219655306323389615e-02 2.202982325360679283e+01 6.232248131052801066e-01 7.782630631720190983e-01 -5.489227341487824319e+00 2.055586431948689119e-01 2.113514875215950717e+00 2.291559874933428442e-01
9.096903294411048080e+01 1.272556435292620449e+02 9.199049891551516112e+01 6.729494202188331109e-03 6.676516034954959895e-05 3.610846461907495347e-03 4.359972295944116588e-03 1.086540153340217335e-02 2.107443602365212040e-02 1.588945700685976126e-01 1.098022194869456569e-02 1.334622602660523460e-02 1.999920528024180105e-02 3.295184780548190279e-02 1.228249199303903597e-02 2.188714527679756472e+01 6.099510957405387401e-01 7.827298805919509217e-01 -5.387026299498083759e+00 2.159423933242318183e-01 2.142453447768115193e+00 2.389492169166031743e-01
9.129635012251750936e+01 1.261547042070040021e+02 9.194944739632077813e+01 6.744158056506623262e-03 6.760879052468314273e-05 3.578811476904431195e-03 4.394152271471989113e-03 1.076238683552804831e-02 2.308904021649697130e-02 1.822355324658043729e-01 1.193746745293784370e-02 1.473973828965487870e-02 2.137600142831117683e-02 3.582453955835566972e-02 1.225251888355573943e-02 2.175366190236127650e+01 5.950350214960398176e-01 7.873608450926659064e-01 -5.279948330847266114e+00 2.317079216914571804e-01 2.186777646829743738e+00 2.490397498323101422e-01
9.188334018268857051e+01 1.248720971280478977e+02 9.185106463271958432e+01 6.646280304520107984e-03 6.766409702963917358e-05 3.486601665051488035e-03 4.337644285141155354e-03 1.047773960115223890e-02 2.507238281422114953e-02 2.061757116437709925e-01 1.288240066157634797e-02 1.602048790445049012e-02 2.265518369549886918e-02 3.865968418699104736e-02 1.207058276741386493e-02 2.165629493824746987e+01 5.798630461007285852e-01 7.917081758582771300e-01 -5.178381993389006510e+00 2.516884573593614616e-01 2.242229731765287060e+00 2.583819042864903825e-01
9.271617472567099583e+01 1.234241160283859386e+02 9.169672517221616204e+01 6.401062647504941056e-03 6.662610337123440563e-05 3.317896466684244934e-03 4.160840771590314929e-03 9.962789535241916433e-03 2.678132563143737280e-02 2.280664602631045368e-01 1.369318903507020686e-02 1.699689351468887041e-02 2.369171949772141614e-02 4.109180193208210319e-02 1.169846557473499561e-02 2.162283955065231922e+01 5.658510381896861841e-01 7.953152047283428283e-01 -5.092843927066130760e+00 2.747561030007854010e-01 2.304527238952983836e+00 2.659187792203455136e-01
9.377937197400983393e+01 1.218282521945200472e+02 9.148788170788569118e+01 5.971819500107647741e-03 6.417951019527862644e-05 3.055238558799278602e-03 3.832545467921243555e-03 9.165428618707747999e-03 2.796761676993188978e-02 2.452324747850021525e-01 1.424480810971672992e-02 1.747300086412387210e-02 2.433700923141728090e-02 4.274582814456517887e-02 1.109578542518605514e-02 2.168176444760499066e+01 5.544309533915150467e-01 7.977206364019081564e-01 -5.033866140780936860e+00 2.998483939196574521e-01 2.369426781158639805e+00 2.705936748984618667e-01
9.505599835769696426e+01 1.201029991713716214e+02 9.122600084137795307e+01 5.320000181724189592e-03 5.999999734566749821e-05 2.679999794984494216e-03 3.319999728124305334e-03 8.029999553758382369e-03 2.837999709508993301e-02 2.549999796506913219e-01 1.440999972534737043e-02 1.724999959111245262e-02 2.444000020377120469e-02 4.323999585657196942e-02 1.022000029322039233e-02 2.186200011994751335e+01 5.470370036182979900e-01 7.984630002957020523e-01 -5.011878999154253833e+00 3.259960067224558777e-01 2.432791976440669135e+00 2.713619996576680515e-01
8.833299840271133974e+01 1.122399990661901512e+02 8.407200072078207143e+01 5.050000196227994592e-03 5.999999804549954979e-05 2.539999837745438374e-03 3.299999759152657045e-03 7.629999489742128084e-03 2.142999807438146845e-02 1.969999942608981480e-01 1.079000022108270174e-02 1.342000017515350418e-02 1.892000040697820740e-02 3.236999727927661330e-02 1.166000028792346481e-02 2.111799998341623308e+01 6.111369982881862395e-01 7.761560000867295805e-01 -5.249769941402699480e+00 3.910020137585717981e-01 2.407312988741551862e+00 2.497400072088804823e-01
9.190399831497090588e+01 1.158709990912958716e+02 8.629200074487789607e+01 5.400000172272476084e-03 5.999999750800960249e-05 2.809999778828852195e-03 3.359999750365768017e-03 8.439999491603377910e-03 2.751999775805523754e-02 2.489999911109290198e-01 1.424000002990838572e-02 1.640999992455638434e-02 2.214000037483114525e-02 4.271999760434962851e-02 1.141000027169054160e-02 2.141400002502968292e+01 5.833900016206917671e-01 7.925200007557999804e-01 -4.960233979203985122e+00 3.635660202129705754e-01 2.642476012523999440e+00 2.759310073412773456e-01
1.369259989299608264e+02 1.598659992173368209e+02 1.312760009645290324e+02 2.930000310501681103e-03 1.999999904012640596e-05 1.179999805464833655e-03 1.529999846648628144e-03 3.549999505936427598e-03 1.258999888513355481e-02 1.120000009101661670e-01 6.560000443721176848e-03 7.170000966603857877e-03 1.140000149105315115e-02 1.967999794141778516e-02 5.810000387861695079e-03 2.570299993197299315e+01 4.605999967800623596e-01 6.468460041401105087e-01 -6.547147888215604894e+00 1.528130331310709189e-01 2.041277027376153796e+00 1.385120102822076371e-01
1.391729983245819255e+02 1.791389988943216167e+02 7.655600032468588267e+01 3.900000051438938867e-03 2.999999696079838266e-05 1.649999721390460038e-03 2.079999636077883851e-03 4.959999263075665944e-03 1.641999734658075930e-02 1.539999994931717242e-01 7.279999829719248708e-03 9.319999424658560738e-03 1.797000037664240116e-02 2.183999542568284755e-02 1.041000014982681500e-02 2.488899997060249802e+01 4.301660001675100542e-01 6.658329994486058556e-01 -5.660216992139922354e+00 2.549890221445575422e-01 2.519422008139915015e+00 1.998890021986727272e-01
1.528449983899836582e+02 1.633049989909294766e+02 7.583600042439738331e+01 2.940000173099631756e-03 1.999999747797204908e-05 1.209999757062430337e-03 1.489999722811802046e-03 3.639999398237916701e-03 1.827999742950053158e-02 1.579999905602287313e-01 1.063999992793019170e-02 9.719999501972234612e-03 1.246000068144075858e-02 3.190999736169051332e-02 6.090000214816238509e-03 2.492200002052602059e+01 4.747909961543288482e-01 6.540270001494488117e-01 -6.105097924962835876e+00 2.036530107665872613e-01 2.125617981413772561e+00 1.701000047086448641e-01
1.417964018993113200e+02 1.811099553226662806e+02 7.339998629322212764e+01 7.180131091321574621e-03 4.585720326466951886e-05 3.665329467331490503e-03 4.336958822178335962e-03 1.105112078415690195e-02 2.987786262431345666e-02 2.471551238312194587e-01 1.335038503097303077e-02 1.921593894229480654e-02 3.660746763848950203e-02 4.006232985141541802e-02 2.345086554416549521e-02 2.153290865824910583e+01 5.896133496906588167e-01 6.797717187739468203e-01 -5.118684605650671848e+00 1.508304351231226081e-01 2.546486259168925681e+00 2.549901707524421801e-01
1.421669980007849574e+02 2.174549989365256124e+02 8.315900031509301016e+01 3.690000105165387387e-03 2.999999641464038468e-05 1.569999722382886672e-03 2.029999681663086000e-03 4.709999348961839763e-03 1.502999699473930341e-02 1.259999790025462252e-01 7.719999243389301727e-03 8.879999337268774939e-03 1.358999985340009903e-02 2.315999576646621955e-02 8.390000186612579444e-03 2.517500001591110248e+01 5.659240035798940305e-01 6.582449981170745978e-01 -5.340115003157180240e+00 2.101850153561494183e-01 2.205545966195185503e+00 2.345890007476741645e-01
1.441879980725162227e+02 3.492589987416512827e+02 8.276399978116583611e+01 5.439999994346028309e-03 3.999999573953477234e-05 2.109999660312906773e-03 2.919999595743995313e-03 6.319999142132889415e-03 2.046999679165621006e-02 1.919999896829077402e-01 9.689999107637214601e-03 1.199999889500867438e-02 2.073999983405726277e-02 2.907999476241458769e-02 1.859000007875400221e-02 2.233299995084956890e+01 5.673800004132028008e-01 6.446919985396113439e-01 -5.440039997784635872e+00 2.397640165425080350e-01 2.264500970574116145e+00 2.181640019825565324e-01
1.687779983649511735e+02 2.321809987571017473e+02 7.560300008302252195e+01 7.180000105278105428e-03 3.999999725771686388e-05 2.839999682461875376e-03 3.869999640427029385e-03 8.529999314085476292e-03 3.326999820675098640e-02 3.479999968038752778e-01 1.441000011651032663e-02 1.893000020704050865e-02 3.430000079541024177e-02 4.321999773895578156e-02 2.919000015973818168e-02 2.037599985405983460e+01 6.310989908251041225e-01 6.054170020771248995e-01 -2.931069910863362438e+00 4.343260365256687017e-01 3.007463019675826743e+00 4.307880088087503445e-01
1.530459982105124936e+02 1.758289989063425764e+02 6.862300027395259860e+01 7.420000090934928370e-03 4.999999665552871638e-05 3.639999718829677738e-03 4.319999653793150408e-03 1.091999941376071287e-02 5.516999719808377001e-02 5.419999826002541710e-01 2.470999939485024263e-02 3.571999963705689562e-02 5.766999962098397908e-02 7.412999520775705176e-02 3.160000018528522081e-02 1.728000006015568601e+01 6.653180024021788652e-01 7.194669996097182718e-01 -3.949078980096392133e+00 3.578700241736616494e-01 3.109009992440329384e+00 3.774290050863474688e-01
1.553478779247906800e+02 1.532835982650369715e+02 7.640832807550771122e+01 2.868703130775367323e-03 2.229370741872328579e-05 1.122032665147569422e-03 1.285347551854991660e-03 3.353297579280465918e-03 2.579509273545046305e-02 2.453199783089654029e-01 1.481360129470759256e-02 1.471043557234339230e-02 1.667965869434642409e-02 4.442398049464109377e-02 7.856067252644798743e-03 2.326246487712008815e+01 5.572838660385933673e-01 6.675045256861704690e-01 -5.842838745533420308e+00 2.524833288687360344e-01 2.050617222280959773e+00 2.093179329775825548e-01
